       "MTD_base" "mission29_line028x"    83575.00   385609.00      21792109876480.00  938.2826
       "MTD_base" "mission29_line028x"    83576.00   385608.00      21802109876480.00  938.2856
       "MTD_base" "mission29_line028x"    83576.00   385607.00      21812109876480.00  938.2504
       "MTD_base" "mission29_line028x"    83576.00   385607.00      21822109876480.00  938.2167
       "MTD_base" "mission29_line028x"    83577.00   385606.00      21832109876480.00  938.1816
       "MTD_base" "mission29_line028x"    83577.00   385605.00      21842109876480.00  938.1380
       "MTD_base" "mission29_line028x"    83577.00   385604.00      21852109876480.00  938.0919
       "MTD_base" "mission29_line028x"    83578.00   385603.00      21862109876480.00  938.0739
       "MTD_base" "mission29_line028x"    83578.00   385603.00      21872109876480.00  938.0571
       "MTD_base" "mission29_line028x"    83578.00   385602.00      21882109876480.00  938.0413
       "MTD_base" "mission29_line028x"    83579.00   385601.00      21892109876480.00  938.0266
       "MTD_base" "mission29_line028x"    83579.00   385600.00      21902109876480.00  938.0120
       "MTD_base" "mission29_line028x"    83580.00   385599.00      21912109876480.00  937.9929
       "MTD_base" "mission29_line028x"    83580.00   385598.00      21922109876480.00  937.9738
       "MTD_base" "mission29_line028x"    83580.00   385598.00      21932109876480.00  937.9572
       "MTD_base" "mission29_line028x"    83581.00   385597.00      21942109876480.00  937.9420
       "MTD_base" "mission29_line028x"    83581.00   385596.00      21952109876480.00  937.9258
       "MTD_base" "mission29_line028x"    83581.00   385595.00      21962109876480.00  937.9086
       "MTD_base" "mission29_line028x"    83582.00   385594.00      21972109876480.00  937.8901
       "MTD_base" "mission29_line028x"    83582.00   385594.00      21982109876480.00  937.8707
       "MTD_base" "mission29_line028x"    83582.00   385593.00      21992109876480.00  937.8502
       "MTD_base" "mission29_line028x"    83583.00   385592.00      22002109876480.00  937.8319
       "MTD_base" "mission29_line028x"    83583.00   385591.00      22012109876480.00  937.8199
       "MTD_base" "mission29_line028x"    83584.00   385590.00      22022109876480.00  937.8073
       "MTD_base" "mission29_line028x"    83584.00   385590.00      22032109876480.00  937.7944
       "MTD_base" "mission29_line028x"    83584.00   385589.00      22042109876480.00  937.7844
       "MTD_base" "mission29_line028x"    83585.00   385588.00      22052109876480.00  937.7828
       "MTD_base" "mission29_line028x"    83585.00   385587.00      22062109876480.00  937.7880
       "MTD_base" "mission29_line028x"    83585.00   385586.00      22072109876480.00  937.7917
       "MTD_base" "mission29_line028x"    83586.00   385586.00      22082109876480.00  937.7932
       "MTD_base" "mission29_line028x"    83586.00   385585.00      22092109876480.00  937.7931
       "MTD_base" "mission29_line028x"    83586.00   385584.00      22102109876480.00  937.7945
       "MTD_base" "mission29_line028x"    83587.00   385583.00      22112109876480.00  937.7993
       "MTD_base" "mission29_line028x"    83587.00   385582.00      22122109876480.00  937.8046
       "MTD_base" "mission29_line028x"    83588.00   385581.00      22132109876480.00  937.8105
       "MTD_base" "mission29_line028x"    83588.00   385581.00      22142109876480.00  937.8166
       "MTD_base" "mission29_line028x"    83588.00   385580.00      22152109876480.00  937.8228
       "MTD_base" "mission29_line028x"    83589.00   385579.00      22162109876480.00  937.8279
       "MTD_base" "mission29_line028x"    83589.00   385578.00      22172109876480.00  937.8322
       "MTD_base" "mission29_line028x"    83589.00   385577.00      22182109876480.00  937.8354
       "MTD_base" "mission29_line028x"    83590.00   385577.00      22192109876480.00  937.8377
       "MTD_base" "mission29_line028x"    83590.00   385576.00      22202109876480.00  937.8403
       "MTD_base" "mission29_line028x"    83590.00   385575.00      22212109876480.00  937.8442
       "MTD_base" "mission29_line028x"    83591.00   385574.00      22222109876480.00  937.8486
       "MTD_base" "mission29_line028x"    83591.00   385573.00      22232109876480.00  937.8536
       "MTD_base" "mission29_line028x"    83592.00   385573.00      22242109876480.00  937.8591
       "MTD_base" "mission29_line028x"    83592.00   385572.00      22252109876480.00  937.8654
       "MTD_base" "mission29_line028x"    83592.00   385571.00      22262109876480.00  937.8722
       "MTD_base" "mission29_line028x"    83593.00   385570.00      22272109876480.00  937.8784
       "MTD_base" "mission29_line028x"    83593.00   385569.00      22282109876480.00  937.8839
       "MTD_base" "mission29_line028x"    83593.00   385568.00      22292109876480.00  937.8886
       "MTD_base" "mission29_line028x"    83594.00   385568.00      22302109876480.00  937.8890
       "MTD_base" "mission29_line028x"    83594.00   385567.00      22312109876480.00  937.8886
       "MTD_base" "mission29_line028x"    83594.00   385566.00      22322109876480.00  937.8890
       "MTD_base" "mission29_line028x"    83595.00   385565.00      22332109876480.00  937.8901
       "MTD_base" "mission29_line028x"    83595.00   385564.00      22342109876480.00  937.8920
       "MTD_base" "mission29_line028x"    83596.00   385564.00      22352109876480.00  937.8848
       "MTD_base" "mission29_line028x"    83596.00   385563.00      22362109876480.00  937.8749
       "MTD_base" "mission29_line028x"    83596.00   385562.00      22372109876480.00  937.8635
       "MTD_base" "mission29_line028x"    83597.00   385561.00      22382109876480.00  937.8508
       "MTD_base" "mission29_line028x"    83597.00   385560.00      22392109876480.00  937.8380
       "MTD_base" "mission29_line028x"    83597.00   385560.00      22402109876480.00  937.8234
       "MTD_base" "mission29_line028x"    83598.00   385559.00      22412109876480.00  937.8085
       "MTD_base" "mission29_line028x"    83598.00   385558.00      22422109876480.00  937.7935
       "MTD_base" "mission29_line028x"    83598.00   385557.00      22432109876480.00  937.7787
       "MTD_base" "mission29_line028x"    83599.00   385556.00      22442109876480.00  937.7640
       "MTD_base" "mission29_line028x"    83599.00   385556.00      22452109876480.00  937.7487
       "MTD_base" "mission29_line028x"    83600.00   385555.00      22462109876480.00  937.7331
       "MTD_base" "mission29_line028x"    83600.00   385554.00      22472109876480.00  937.7173
       "MTD_base" "mission29_line028x"    83600.00   385553.00      22482109876480.00  937.7013
       "MTD_base" "mission29_line028x"    83601.00   385552.00      22492109876480.00  937.6848
       "MTD_base" "mission29_line028x"    83601.00   385551.00      22502109876480.00  937.6741
       "MTD_base" "mission29_line028x"    83601.00   385551.00      22512109876480.00  937.6623
       "MTD_base" "mission29_line028x"    83602.00   385550.00      22522109876480.00  937.6494
       "MTD_base" "mission29_line028x"    83602.00   385549.00      22532109876480.00  937.6355
       "MTD_base" "mission29_line028x"    83602.00   385548.00      22542109876480.00  937.6203
       "MTD_base" "mission29_line028x"    83603.00   385547.00      22552109876480.00  937.6022
       "MTD_base" "mission29_line028x"    83603.00   385547.00      22562109876480.00  937.5846
       "MTD_base" "mission29_line028x"    83604.00   385546.00      22572109876480.00  937.5675
       "MTD_base" "mission29_line028x"    83604.00   385545.00      22582109876480.00  937.5509
       "MTD_base" "mission29_line028x"    83604.00   385544.00      22592109876480.00  937.5356
       "MTD_base" "mission29_line028x"    83605.00   385543.00      22602109876480.00  937.5226
       "MTD_base" "mission29_line028x"    83605.00   385543.00      22612109876480.00  937.5089
       "MTD_base" "mission29_line028x"    83605.00   385542.00      22622109876480.00  937.4949
       "MTD_base" "mission29_line028x"    83606.00   385541.00      22632109876480.00  937.4799
       "MTD_base" "mission29_line028x"    83606.00   385540.00      22642109876480.00  937.4641
       "MTD_base" "mission29_line028x"    83606.00   385539.00      22652109876480.00  937.4473
       "MTD_base" "mission29_line028x"    83607.00   385538.00      22662109876480.00  937.4313
       "MTD_base" "mission29_line028x"    83607.00   385538.00      22672109876480.00  937.4159
       "MTD_base" "mission29_line028x"    83608.00   385537.00      22682109876480.00  937.4011
       "MTD_base" "mission29_line028x"    83608.00   385536.00      22692109876480.00  937.3871
       "MTD_base" "mission29_line028x"    83608.00   385535.00      22702109876480.00  937.3734
       "MTD_base" "mission29_line028x"    83609.00   385534.00      22712109876480.00  937.3588
       "MTD_base" "mission29_line028x"    83609.00   385534.00      22722109876480.00  937.3433
       "MTD_base" "mission29_line028x"    83609.00   385533.00      22732109876480.00  937.3274
       "MTD_base" "mission29_line028x"    83610.00   385532.00      22742109876480.00  937.3102
       "MTD_base" "mission29_line028x"    83610.00   385531.00      22752109876480.00  937.2929
       "MTD_base" "mission29_line028x"    83610.00   385530.00      22762109876480.00  937.2768
       "MTD_base" "mission29_line028x"    83611.00   385530.00      22772109876480.00  937.2618
       "MTD_base" "mission29_line028x"    83611.00   385529.00      22782109876480.00  937.2480
       "MTD_base" "mission29_line028x"    83612.00   385528.00      22792109876480.00  937.2346
       "MTD_base" "mission29_line028x"    83612.00   385527.00      22802109876480.00  937.2208
       "MTD_base" "mission29_line028x"    83612.00   385526.00      22812109876480.00  937.2067
       "MTD_base" "mission29_line028x"    83613.00   385526.00      22822109876480.00  937.1907
       "MTD_base" "mission29_line028x"    83613.00   385525.00      22832109876480.00  937.1739
       "MTD_base" "mission29_line028x"    83613.00   385524.00      22842109876480.00  937.1498
       "MTD_base" "mission29_line028x"    83614.00   385523.00      22852109876480.00  937.1202
       "MTD_base" "mission29_line028x"    83614.00   385522.00      22862109876480.00  937.0941
       "MTD_base" "mission29_line028x"    83614.00   385521.00      22872109876480.00  937.0713
       "MTD_base" "mission29_line028x"    83615.00   385521.00      22882109876480.00  937.0516
       "MTD_base" "mission29_line028x"    83615.00   385520.00      22892109876480.00  937.0429
       "MTD_base" "mission29_line028x"    83616.00   385519.00      22902109876480.00  937.0413
       "MTD_base" "mission29_line028x"    83616.00   385518.00      22912109876480.00  937.0394
       "MTD_base" "mission29_line028x"    83616.00   385517.00      22922109876480.00  937.0356
       "MTD_base" "mission29_line028x"    83617.00   385517.00      22932109876480.00  937.0304
       "MTD_base" "mission29_line028x"    83617.00   385516.00      22942109876480.00  937.0220
       "MTD_base" "mission29_line028x"    83617.00   385515.00      22952109876480.00  937.0118
       "MTD_base" "mission29_line028x"    83618.00   385514.00      22962109876480.00  937.0012
       "MTD_base" "mission29_line028x"    83618.00   385513.00      22972109876480.00  936.9905
       "MTD_base" "mission29_line028x"    83618.00   385513.00      22982109876480.00  936.9794
       "MTD_base" "mission29_line028x"    83619.00   385512.00      22992109876480.00  936.9694
       "MTD_base" "mission29_line028x"    83619.00   385511.00      23002109876480.00  936.9598
       "MTD_base" "mission29_line028x"    83620.00   385510.00      23012109876480.00  936.9500
       "MTD_base" "mission29_line028x"    83620.00   385509.00      23022109876480.00  936.9401
       "MTD_base" "mission29_line028x"    83620.00   385509.00      23032109876480.00  936.9301
       "MTD_base" "mission29_line028x"    83621.00   385508.00      23042109876480.00  936.9213
       "MTD_base" "mission29_line028x"    83621.00   385507.00      23052109876480.00  936.9119
       "MTD_base" "mission29_line028x"    83621.00   385506.00      23062109876480.00  936.9012
       "MTD_base" "mission29_line028x"    83622.00   385505.00      23072109876480.00  936.8893
       "MTD_base" "mission29_line028x"    83622.00   385504.00      23082109876480.00  936.8760
       "MTD_base" "mission29_line028x"    83622.00   385504.00      23092109876480.00  936.8641
       "MTD_base" "mission29_line028x"    83623.00   385503.00      23102109876480.00  936.8530
       "MTD_base" "mission29_line028x"    83623.00   385502.00      23112109876480.00  936.8422
       "MTD_base" "mission29_line028x"    83624.00   385501.00      23122109876480.00  936.8318
       "MTD_base" "mission29_line028x"    83624.00   385500.00      23132109876480.00  936.8216
       "MTD_base" "mission29_line028x"    83624.00   385500.00      23142109876480.00  936.8121
       "MTD_base" "mission29_line028x"    83625.00   385499.00      23152109876480.00  936.8021
       "MTD_base" "mission29_line028x"    83625.00   385498.00      23162109876480.00  936.7907
       "MTD_base" "mission29_line028x"    83625.00   385497.00      23172109876480.00  936.7783
       "MTD_base" "mission29_line028x"    83626.00   385496.00      23182109876480.00  936.7645
       "MTD_base" "mission29_line028x"    83626.00   385496.00      23192109876480.00  936.7523
       "MTD_base" "mission29_line028x"    83626.00   385495.00      23202109876480.00  936.7407
       "MTD_base" "mission29_line028x"    83627.00   385494.00      23212109876480.00  936.7298
       "MTD_base" "mission29_line028x"    83627.00   385493.00      23222109876480.00  936.7194
       "MTD_base" "mission29_line028x"    83628.00   385492.00      23232109876480.00  936.7094
       "MTD_base" "mission29_line028x"    83628.00   385491.00      23242109876480.00  936.6981
       "MTD_base" "mission29_line028x"    83628.00   385491.00      23252109876480.00  936.6874
       "MTD_base" "mission29_line028x"    83629.00   385490.00      23262109876480.00  936.6763
       "MTD_base" "mission29_line028x"    83629.00   385489.00      23272109876480.00  936.6642
       "MTD_base" "mission29_line028x"    83629.00   385488.00      23282109876480.00  936.6515
       "MTD_base" "mission29_line028x"    83630.00   385487.00      23292109876480.00  936.6410
       "MTD_base" "mission29_line028x"    83630.00   385487.00      23302109876480.00  936.6312
       "MTD_base" "mission29_line028x"    83630.00   385486.00      23312109876480.00  936.6219
       "MTD_base" "mission29_line028x"    83631.00   385485.00      23322109876480.00  936.6132
       "MTD_base" "mission29_line028x"    83631.00   385484.00      23332109876480.00  936.6047
       "MTD_base" "mission29_line028x"    83632.00   385483.00      23342109876480.00  936.5920
       "MTD_base" "mission29_line028x"    83632.00   385483.00      23352109876480.00  936.5786
       "MTD_base" "mission29_line028x"    83632.00   385482.00      23362109876480.00  936.5670
       "MTD_base" "mission29_line028x"    83633.00   385481.00      23372109876480.00  936.5560
       "MTD_base" "mission29_line028x"    83633.00   385480.00      23382109876480.00  936.5452
       "MTD_base" "mission29_line028x"    83633.00   385479.00      23392109876480.00  936.5366
       "MTD_base" "mission29_line028x"    83634.00   385479.00      23402109876480.00  936.5275
       "MTD_base" "mission29_line028x"    83634.00   385478.00      23412109876480.00  936.5176
       "MTD_base" "mission29_line028x"    83634.00   385477.00      23422109876480.00  936.5068
       "MTD_base" "mission29_line028x"    83635.00   385476.00      23432109876480.00  936.4985
       "MTD_base" "mission29_line028x"    83635.00   385475.00      23442109876480.00  936.5009
       "MTD_base" "mission29_line028x"    83636.00   385474.00      23452109876480.00  936.5036
       "MTD_base" "mission29_line028x"    83636.00   385474.00      23462109876480.00  936.5068
       "MTD_base" "mission29_line028x"    83636.00   385473.00      23472109876480.00  936.5137
       "MTD_base" "mission29_line028x"    83637.00   385472.00      23482109876480.00  936.5215
       "MTD_base" "mission29_line028x"    83637.00   385471.00      23492109876480.00  936.5298
       "MTD_base" "mission29_line028x"    83637.00   385470.00      23502109876480.00  936.5370
       "MTD_base" "mission29_line028x"    83638.00   385470.00      23512109876480.00  936.5431
       "MTD_base" "mission29_line028x"    83638.00   385469.00      23522109876480.00  936.5482
       "MTD_base" "mission29_line028x"    83638.00   385468.00      23532109876480.00  936.5541
       "MTD_base" "mission29_line028x"    83639.00   385467.00      23542109876480.00  936.5632
       "MTD_base" "mission29_line028x"    83639.00   385466.00      23552109876480.00  936.5726
       "MTD_base" "mission29_line028x"    83640.00   385466.00      23562109876480.00  936.5823
       "MTD_base" "mission29_line028x"    83640.00   385465.00      23572109876480.00  936.5922
       "MTD_base" "mission29_line028x"    83640.00   385464.00      23582109876480.00  936.6032
       "MTD_base" "mission29_line028x"    83641.00   385463.00      23592109876480.00  936.6127
       "MTD_base" "mission29_line028x"    83641.00   385462.00      23602109876480.00  936.6210
       "MTD_base" "mission29_line028x"    83641.00   385462.00      23612109876480.00  936.6282
       "MTD_base" "mission29_line028x"    83642.00   385461.00      23622109876480.00  936.6342
       "MTD_base" "mission29_line028x"    83642.00   385460.00      23632109876480.00  936.6405
       "MTD_base" "mission29_line028x"    83642.00   385459.00      23642109876480.00  936.6484
       "MTD_base" "mission29_line028x"    83643.00   385458.00      23652109876480.00  936.6567
       "MTD_base" "mission29_line028x"    83643.00   385457.00      23662109876480.00  936.6652
       "MTD_base" "mission29_line028x"    83644.00   385457.00      23672109876480.00  936.6741
       "MTD_base" "mission29_line028x"    83644.00   385456.00      23682109876480.00  936.6830
       "MTD_base" "mission29_line028x"    83644.00   385455.00      23692109876480.00  936.6937
       "MTD_base" "mission29_line028x"    83645.00   385454.00      23702109876480.00  936.7035
       "MTD_base" "mission29_line028x"    83645.00   385453.00      23712109876480.00  936.7117
       "MTD_base" "mission29_line028x"    83645.00   385453.00      23722109876480.00  936.7184
       "MTD_base" "mission29_line028x"    83646.00   385452.00      23732109876480.00  936.7242
       "MTD_base" "mission29_line028x"    83646.00   385451.00      23742109876480.00  936.7304
       "MTD_base" "mission29_line028x"    83646.00   385450.00      23752109876480.00  936.7368
       "MTD_base" "mission29_line028x"    83647.00   385449.00      23762109876480.00  936.7438
       "MTD_base" "mission29_line028x"    83647.00   385449.00      23772109876480.00  936.7510
       "MTD_base" "mission29_line028x"    83648.00   385448.00      23782109876480.00  936.7603
       "MTD_base" "mission29_line028x"    83648.00   385447.00      23792109876480.00  936.7709
       "MTD_base" "mission29_line028x"    83648.00   385446.00      23802109876480.00  936.7859
       "MTD_base" "mission29_line028x"    83649.00   385445.00      23812109876480.00  936.8007
       "MTD_base" "mission29_line028x"    83649.00   385444.00      23822109876480.00  936.8138
       "MTD_base" "mission29_line028x"    83649.00   385444.00      23832109876480.00  936.8207
       "MTD_base" "mission29_line028x"    83650.00   385443.00      23842109876480.00  936.8245
       "MTD_base" "mission29_line028x"    83650.00   385442.00      23852109876480.00  936.8270
       "MTD_base" "mission29_line028x"    83650.00   385441.00      23862109876480.00  936.8283
       "MTD_base" "mission29_line028x"    83651.00   385440.00      23872109876480.00  936.8284
